Tweet,Keyword
"President Vladimir Putin on Sunday rejected the idea of sending people evacuation from Afghanistan to countries near Russia, saying he did not want ""militants showing up here under cover of refugees"", Russian news agencies reported. ",evacuation
"Taliban claim control of Panjshir as evacuation flights await clearance There was no immediate word from Massoud, who leads a force made up of remnants of regular Afghan army and special forces units as well as local militia fighters. ",evacuation
The Tourism Ministry on Wednesday said it was establishing a one-stop platform to issue helicopter rescue permits in restricted areas after rising deaths due to delayed medical evacuation flights ,evacuation
Syria conflict: Fierce fighting halts #Aleppo evacuation  ,evacuation
"Evacuation flights to continue at least until June 30 As the first phase of repatriation of Nepalis stranded abroad ended on June 25, a total of 9,413 citizens have returned home from 22 countries  — by @CK_Mandal",evacuation
Ukraine munitions blasts prompt mass evacuations  ,evacuation
"A week since Nepalis in China's Hubei province asked the Nepal government to evacuate them, officials in Kathmandu have little idea how the evacuation will progress.  — by @sangamprasai &amp; @arjunpoudeltkp",evacuation
"As many as 150 people were feared dead after a Himalayan glacier broke and crashed into an Indian dam early on Sunday, with floods forcing the evacuation of villages downstream. ",evacuation
OPINION: High-rises improve emergency evacuations Today’s skyscrapers can be emptied much more safely and easily in an emergency.  — by @ericakul,evacuation
China Tianjin blasts: Evacuations as sodium cyanide found ,evacuation
The International Organiza-tion for Migration and Changu Narayan Municipality in Bhaktapur District have begun work on a multi-purpose evacuation centre to accommodate displaced people in the event of a disaster. ,evacuation
"The evacuation of a second group of 57 refugees from Afghanistan linked to women's soccer and basketball, comprising mainly women and children, has been completed after negotiations, world soccer's governing body FIFA said on Friday. ",evacuation
"The government has said it will evacuate Nepalis from Hubei, but it has yet to make preparations Health officials and pilots say that evacuation will be a complicated procedure that requires meticulous planning.  — by @sangamprasai &amp; @arjunpoudeltkp",evacuation
"US in final phase of Kabul evacuations, Taliban says ready to take over airport ",evacuation
Biden says Afghan evacuation on track; humanitarian crisis looms ,evacuation
"Thousands of people have fled their homes on the Greek island of Evia as wildfires burned uncontrolled for a sixth day on Sunday, and ferries were on standby for more evacuations after taking many to safety by sea. ",evacuation
German evacuation for WW2 bomb disposal in Augsburg  ,evacuation
The Tourism Ministry on Wednesday said it was establishing a one-stop platform to issue helicopter rescue permits in restricted areas after rising deaths due to delayed medical evacuation flights. The restricted areas adjoin northern border with China. ,evacuation
Special envoy to aid evacuation of Nepalis in Iraq ,evacuation
#Aleppo evacuation: Thousands wait to leave as 'new deal reached'  ,evacuation
Foreign states seek Sudan evacuations after US pulls out diplomats The fighting that erupted in Khartoum and other parts of the country on April 15 has killed more than 400 people. ,evacuation
Evacuations from Afghanistan gather momentum as Taliban promise peace ,evacuation
"While tens of thousands of Nepalis without jobs and enough food are still stranded in various countries and desperate to return home, the abrupt decision to suspend all evacuation flights puts them in further limbo.  — by @sangamprasai &amp; @CK_Mandal",evacuation
Officials say they are working on ways to repatriate citizens but there is neither evacuation protocol nor quarantine facilities and testing guarantee  — by @anilkathmandu,evacuation
"Not a single Nepali worker applied to the country’s diplomatic missions abroad seeking repatriation under the government’s Covid-19 evacuation plan in the first week of October, official data shows.  — by @CK_Mandal",evacuation
EDITORIAL: Get them out of there We are already pretty late in initiating an evacuation operation for Nepalis stranded in Ukraine. ,evacuation
Ukraine accuses Russia of continuing assault during agreed evacuation ceasefire ,evacuation
Rebels burn Syria evacuation buses ,evacuation
"There were at least two explosions near Kabul's airport amid a huge and chaotic evacuation effort from Afghanistan on Thursday, the Pentagon said, with civilians and US service members among the casualties of what was described as a “complex attack.” ",evacuation
"Russia, Ukraine blame each other as Mariupol evacuation fails again ",evacuation
Tundikhel folks given extra week for evacuation  ,evacuation
Sudan evacuations speed up during fighting lull The sudden eruption of violence between the military and the well-armed Rapid Support Forces (RSF) paramilitary group on April 15 has triggered a humanitarian crisis and killed 420 people. ,evacuation
"Flash floods and landslides triggered by torrential rain in Indonesia’s easternmost province of Papua have killed at least 58 people, injured dozens and displaced more than 4,000, authorities said on Sunday. ",flood
"At least 44 dead in floods in western Europe, dozens missing ",flood
Floods from Seti River enter Dhungad settlement in Baitadi At least 60 people are waiting to be rescued from the flood-affected area.  — by Tripti Shahi,flood
Disaster preparedness sorely lacking in Karnali Province Floods and landslides take lives and ravage properties in the province every year. Many people say the severity can be mitigated by prioritising preparedness.  — by Chandani Kathayat,flood
"Hydropower plants temporarily halted the release of nearly 500 MW of electricity to the grid on Friday to prevent flood damage to the infrastructure, resulting in power cuts in some parts of the country ",flood
The Ministry of Health and Population is planning to launch a measles vaccination drive for the people displaced by recent floods in several Tarai districts.  — by @arjunpoudeltkp,flood
Swollen Mahakali inundates settlements in Kanchanpur Floods have displaced more than 35 families in the district and damaged a 100-metre road section and an under-construction bridge.  — by Bhawani Bhatta,flood
"Nepal to provide relief materials worth Rs 20 million to flood-hit Pakistan Pakistan has been severely affected by floods which have killed nearly 1,400 people and displaced more than a million this monsoon. ",flood
972 places in Gandaki Province at risk of monsoon-induced disasters The study included those places that the administration offices of the respective districts identified as flood/landslide-prone areas.  — by Pratiksha Kafle,flood
"EDITORIAL: No more helicopter tours Hundreds of Nepalis die in floods every year, and we need to do things differently this year. ",flood
"Melamchi project headworks buried in mud, extent of damage unknown Officials say the main tunnel was untouched, but other temporary structures have been swept by the floods, which could affect the water supply schedule in Kathmandu Valley.  — by @CK_Mandal",flood
OPINION: Climate inaction and policy failures The floods that ravaged Pakistan are a consequence of unanswered global wakeup calls.  — by @madhukaru,flood
Flood victims in Surkhet await resettlement for past six years Only a few families have received half the grant announced by the provincial government while the rest have received none.  — by Chandani Kathayat,flood
"At least 14 dead, 16 missing in floods and landslides in Sudurpaschim and Karnali Achham district hit hardest after floodwaters entered settlements killing six people and sweeping away 11 others whose status remain unknown.  — by @menukadhungana2",flood
"Flood wreaks havoc in Nalgad, Jajarkot-- 4 houses, 5 shops, 4 mills, 60 water mills, two truss bridge and arable land swept away ",flood
"A new inventory of glacial lakes in Nepal, TAR China, and India, has not only found 3,624 glacial lakes located in the three basins but also identified 47 glacial lakes that could potentially cause glacial lake outburst floods.  — by @CK_Mandal",flood
"Continuous snowfall since December disrupts supply chains in Saipal First the November floods affected food supply, then came snowfall. Now villagers face a looming shortage of essentials.  — by @bajhangimitra",flood
Hundreds of people had been displaced in repeated floods on the river since 1964. Three generations of the displaced people have lived on public land on the eastern bank of the river.  — by Pradeep Menyangbo,flood
"Along with the rise in water and flow, 29 of the 52 flood gates at Koshi barrage have been opened, while a red light has been put on indicating a sign of danger #KathmanduPost ",flood
"Continuous floods, landslides obstruct Manaslu foot trail Risk of food shortage has increased as villages remain cut off from the rest of the district for the past three weeks.  — by Hariram Upreti",flood
"Two dead, three missing in floods, landslides in Gandaki Vehicular movement along several road sections has been obstructed due to landslides.  — by Agandhar Tiwari",flood
A delay in the construction of an embankment at Kutiyakabar is giving sleepless nights to the residents of Mahakali Municipality-10 in Kanchanpur as locals are worried about floods &amp; landslides in their settlement with monsoon just around the corner ,flood
Floods and landslides continue to claim lives and displace people across country Seven people died while two have gone missing in monsoon-induced disasters in the last 24 hours.  — by Ajit Tiwari,flood
"Six dead, dozens missing in floods in Achham Flooded Kailash Khola caused devastation in several settlements in Ramaroshan Rural Municipality on Tuesday.  — by @menukadhungana2",flood
"Survivors of Melamchi floods wait to see missing family members Around 600 people in Melamchi and 300 in Helambu, which lies upstream, have been affected by floods last week.  — by Anish Tiwari",flood
Khado river starts eroding embankment leaving settlements at risk of flooding Hundreds of people from various settlements in Saptari are affected by floods in the river every monsoon.  — by Abadhesh Kumar Jha,flood
"Corpses pile up after nearly 200 killed in Congo floods The last incident of a similar scale in Congo occurred in October 2014, when heavy rainfall destroyed over 700 homes. ",flood
Gurdung settlement faces acute water shortages every monsoon Water supply to the only tap in the village gets disrupted during the season as floods damage the reservoir.  — by Sarita Shrestha,flood
"Villagers suffer in the absence of suspension bridge in Thalara People of five local units in Bajhang, Doti &amp; Baitadi districts have been hit hard after floods in October last year destroyed the bridge linking Deura Bazaar &amp; Thalara.  — by @bajhangimitra",flood
"Expecting mothers who need Caesarean delivery are at risk in flood-ravaged Helambu Government has a helicopter rescue programme to prevent maternal deaths, but health workers say the process is caught up in red tape.  — by @arjunpoudeltkp",flood
"FICTION PARK: Floods and stories In the alleyways of Patan, the houses are pressed against each other like books on a bookshelf. Things keep breaking and stories keep spilling.  — by @shranupt",flood
"Cantilever bridge left unused after floods swept away approach way The trail should be repaired to ease transportation of food and daily essentials, locals say.  — by Hariram Upreti",flood
Displaced families of October floods and landslides in Mugu languish in flimsy tents Resettlement is not in sight while survivors face a shortage of food at their makeshift homes.  — by Raj Bahadur Shahi,flood
Farmers who lost fertile lands to Koshi floods find hope in fruit farming Villagers learn new techniques to turn sand covered land into fruit orchards.  — by Pradeep Menyangbo,flood
"South African floods claim 341 lives, several thousands affected ",flood
Flood victims help one another as they try to recover from disaster ,flood
"October floods and landslides disrupt water supply in Bajhang Around 20,000 families are left without safe drinking water, which could lead to outbreak of diseases.  — by @bajhangimitra",flood
"Geological study finds 13 settlements of Bahrabise at high risk of landslides, floods The study team has recommended the relocation of 5,000 households in several settlements that are at risk.  — by Anish Tiwari",flood
"After Covid-19, Narainapur locals have another fear to grapple with: flood Narainapur might have dodged the worst effects of Covid-19 but as the rainy season sets in, the fear of a flood haunts villagers.  — by Madhu Shahi &amp; Rupa Gahatraj",flood
"Nepal is one of the hotspots of climate crisis. Our people have been bearing the disproportionate brunt of climate change, with increased frequency of landslides, floods and wildfires: PM Deuba #KantipurConclave2022",flood
"UPDATE: Death toll from floods and landslides triggered by the continuous heavy rainfall since Friday has reached 43 until 9 PM on saturday, according to the latest bulletin published by Nepal Police. ",flood
"Rescue teams across nine provinces in the Philippines raced on Wednesday to try to locate 26 people missing after weekend rains, floods and landslides that have killed at least 25 people, in one of its deadliest weather events this year. ",flood
"Flood and landslide dam river threatening Darchula villages Fifteen families are at risk of inundation, local people say.  — by Manoj Badu",flood
Darchula school running its classes from tents after last year’s floods and landslides Around 124 students of Samaiji Basic School have been affected as they do not have proper classrooms.  — by Manoj Badu,flood
"Two years after disasters, displaced families are still living in makeshift settlements In 2020, a provincial ministry paid 26 times more in helicopter fares than what it spent on relief for Sindhupalchok flood and landslide victims.  — by @arjunpoudeltkp",flood
"Malaysia seeks UN climate adaptation funds amid deadly floods The funds requested are paltry relative to the amount the country has pledged to spend on flood mitigation efforts, though experts say the plan’s implementation would likely cost much more. ",flood
"Floods damage homes, displace families in Dolakha Floods triggered by bursting of a recharge pond damaged 10 houses at Bhimeshwar Municipality on Sunday.  — by Kedar Shiwakoti",flood
EDITORIAL: Deluge and after The marginalised population should not be left behind while providing flood victims with relief. ,flood
Urban planners blame the Valley’s haphazard urbanisation and reckless land use for the severity of floods seen in the last few years.  — by @bbhrikuti,flood
"Floods, landslides obstruct foot trails in northern Gorkha Chhekampar and Chumchet have been cut off from rest of the district, disrupting supply of food and daily essentials.  — by Hariram Upreti",flood
Authorities divert Lalbakaiya River to stop floods in Inarba #KathmanduPost ,flood
"An account of the Simara Airport’s response to the devastating 1993 floods in the Kathmandu Valley, Tri Ratna Manandhar ",flood
Monsoon also means police have to cope with the rains and this affects their work The police are the first responders during floods and landslides but stations across the country are yet to be built since the 2015 earthquakes.  — by @dhungana_shuvam,flood
"Nepal to talk up climate losses and seek more funding at COP27 Some 400,000 people were displaced from 2008 to 2014 due to climate change-induced floods, landslides in Nepal.  — by @poudeel_puru",flood
"Pakistan appeals for international assistance after floods July’s national rainfall was almost 200 percent above average, a senior official at the metrological office said, making it the wettest July since 1961. ",flood
Heavy monsoon rains for the past few days have left many settlements at high risk of floods and landslides in several places in the country. ,flood
"Rain, flood wreak havoc in Lalitpur (In photos) Photos by: @Anish_PJ  ",flood
"Floods, landslides continue to wreak havoc Three persons died, two others have gone missing in Duhun Rural Municipality of Darchula district in the past 24 hours.  — by Manoj Badu",flood
Flood wary districts in the province face the same ordeal every year but the authorities are yet to find a permanent solution to this perennial problem  — by Om Prakash Thakur,flood
"Floods wreak havoc in Jhapa Squatter settlements along the river banks have been most affected by the floods, police said.  — by @parwatportel2 ",flood
Construction of a railway line along Bathnaha in India to Katahari in Nepal has put many villages at risk of floods  — by Deo Narayan Sah,flood
EDITORIAL: Pouring destruction Floods will be recurring tragedies if we do not act on them immediately. ,flood
The local people have long been demanding a stop to haphazard mining in the stream. They claimed the streams were exploited leaving the nearby settlements at high risk of floods and inundation.  — by Binu Timsina,flood
Monsoon means disaster in Madhes Province Several settlements in Rautahat and Saptari face yearly displacement and loss of lives and properties caused by floods and inundation.  — by Shiva Puri &amp; Abadhesh Kumar Jha,flood
"Several infrastructures in Khalanga, the district headquarters of Darchula, were destroyed by devastating floods in the Mahakali river in 2013. Till date, none of these infrastructures has been completely reconstructed.  — by Manoj Badu",flood
"As Dashain shoppers flood core areas in Kathmandu, traffic worsens  — by @AnupOjha7",flood
Delay in embankment repair worries Tikapur residents Floods triggered by heavy rains in the third week of October last year breached the embankment along Karnali River and inundated several settlements.  — by Ganesh Chaudhary,flood
"More than 80,000 people have been evacuated because of heavy rains and floods in the southwestern Chinese province of Sichuan, state media reported on Monday. ",flood
"Department of Hydrology and Meteorology has predicted flash floods in the rivers of hilly districts due to incessant rains, urging people living near the river banks and surrounding areas to remain alert to such possibility #KathmanduPost ",flood
"The Health Emergency Operation Centre, set up by the Ministry of Health and Population, has asked international partner agencies to be prepared to help and mobilise their mechanisms in the flood- and landslide-hit districts.  — by @arjunpoudeltkp",flood
"Melamchi water comes to Kathmandu homes, again Melamchi Water Supply Board is supplying 170 million litres per day under a temporary arrangement even as the headworks remain under flood debris.  — by @journoprithvi",flood
"The District Disaster Management Committee in Sarlahi has postponed the relief distribution programme, suspecting that some fake flood victims were collecting aid.  — by Om Prakash Thakur",flood
"Air pollution not only impacts health, but can also trigger floods and landslides, study finds  — by @CK_Mandal",flood
Flood-affected Gobargada locals await rescue (In pictures) #KathmanduPost ,flood
The Food Management and Trading Company Limited could not transport food to Mugu due to lockdown and disruption of Namga-Gamgadhi road by floods and landslides.  — by Raj Bahadur Shahi &amp; Hari Gautam,flood
"Blaming climate change, Turkish farmers count the cost of drought Besides the lingering drought, Turkey was hit by flash floods in its Black Sea region and massive wildfires in southern regions during the summer. ",flood
"While traders say the flood and landslides in key vegetable producing areas has affected production, consumer rights activists say middlemen are hiking up prices on the pretext of natural disasters.  — by @PrasainKrishana",flood
"Around 70% of flood victims of Hanuman Nagar Kakalini in Saptari are from impoverished backgrounds, primarily Musahars, Chamars and Malahas, who are unable to afford to migrate to safer areas in the district by themselves. — by Abdhesh Kumar Jha ",flood
"The invisible pandemic From 2015-18, a total of 27,000 families were affected by floods and landslides and 721 lives were lost  Opinion by @madhukaru",flood
Hanumante river floods Bhaktapur settlements; town planners say it’s human made catastrophe Over three dozen riverside houses and large areas of farmland were waterlogged.  — by @AnupOjha7,flood
"Melting mountain glaciers pose a growing flood risk to some 15 million people around the world, researchers said in a report published on Tuesday, with communities in Asia facing the biggest danger. ",flood
"Eye-watering deaths and destruction out west 21 dead, two missing in late-monsoon floods and landslides in Sudurpaschim and Lumbini provinces. Continuous rainfall has disrupted rescue efforts.  — by @menukadhungana2",flood
Bajura cut off from national road network for two months Floods and landslides since mid-June have damaged the Sanfe-Martadi road section at several places.  — by Arjun Shah,flood
"Koshi Tappu residents protest decision to turn their homesteads into leasehold forest The proposed area is home to 500 families, mostly flood and landslide victims, squatters and impoverished households.  — by Dilliram Khatiwada",flood
Continuous rainfall affects normal life in several districts Heavy rains in Kailali flood rivers and streams displacing scores of families.  — by Mohan Budhaair,flood
"Government studying permanent solutions for flood-prone Melamchi project In June 2021, a raging Melamchi River destroyed the headworks, besides submerging much of Melamchi town.  — by @Pa_w_1",flood
"Floods, landslides turn deadly in several districts October rains damage houses and crops in places. Life is thrown out of gear as Nepalis engage in their biggest festivities. ",flood
OPINION: Sustainable urban development must include flood mitigation plans  — by Madison Wrobley,flood
"Hydropower projects largely spared by latest floods, landslides Besides three projects developed by Kalanga Hydro Pvt Ltd in Bajhang district, there has been no report of major damage to hydropower projects.  — by @journoprithvi",flood
Melamchi floods leave Helambu residents in hardship Several settlements in Helambu have been cut off from the rest of the district after the floods swept away roads.  — by Anish Tiwari,flood
"Darchula floods, landslides leave five dead and 10 missing The disasters triggered by heavy rainfall have injured at least eight people, police say.  — by Manoj Badu",flood
"Lockdown, unseasonal floods and loss in quality dealt triple blow to paddy farmers  — by Ganesh Chaudhary &amp; Shankar Acharya",flood
Bahrabise-Tatopani road section that links Nepal with China in sorry state Recurring landslides and floods have damaged the road in several places.  — by Anish Tiwari,flood
Chinese companies showing little interest in power summit Indian companies are expected to flood the event being held in Kathmandu on April 18-19.  — by @journoprithvi,flood
"While traders say the flood and landslides in key vegetable producing areas has affected production, consumer rights activists say middlemen are hiking up prices on the pretext of natural disasters. //bit.ly/2GBy6GJ — by @PrasainKrishana",flood
Two persons went missing and two others were injured after being swept away by a flood in one of the tunnels of Melamchi Water Supply Project in Sindhupalchok district on Tuesday.  — by Anish Tiwari,flood
"According to Nepal Police, the death toll from floods and landslides since Friday has reached 50 as of Sunday afternoon. These photos show the extent of damage and devastation caused by the rain. ",flood
"Leaders say they have been working to settle the issue through dialogue, and talks will intensify once leaders return from flood-affected districts  — by @tikapradhan",flood
"15 houses washed away, two dead and 18 go missing as rains trigger floods in Sindhupalchok With roads damaged, rescue teams are forced to take alternative routes to reach the incident site. ",flood
"Paddy production hit after flooding becomes more frequent in Bhajani Nearly 20,000 families were affected by the floods and inundation in several districts in September.  — by Mohan Budhaair",flood
"Chhangru, Tinkar cut off from district headquarters Floods and landslides have severely damaged the foot trail linking the villages to the rest of the district, local residents say.  — by Manoj Badu",flood
Rain-swollen Bagmati threatens squatter settlement in Thapathali First it was the coronavirus lockdown and now it is the fear of flood and water-borne diseases that haunt these poor families.  — by @AnupOjha7,flood
"Nine dead, 90,000 affected as heavy rains over past three days trigger floods, landslides Meteorological office predicts heavy rainfall in Province 1, Bagmati, Gandaki and parts of Sudurpaschim until Tuesday.  — by @AnupOjha7",flood
"Landslides and floods triggered by heavy rains at least killed four people, injured six others and displaced scores of families in Gorkha, Parbat and Baglung and Darchula districts #KathmanduPost ",flood
Floods continue to wreak havoc in Manang Marshyangdi River has been gaining strength since Tuesday night following heavy rainfall.  — by Aash Gurung,flood
"From droughts in Upper Mustang to floods in the southern plains, there are indications all around that the country is already dealing with adversities created by climate change.  — by @CK_Mandal",flood
Jump in inflation sparks worries about economic recovery October floods have made some food items costlier for consumers already feeling heat of rising energy prices.  — by @PrasainKrishana,flood
"The government authorities are yet to erect five boundary pillars along the Nepal-India border that had collapsed in floods last month. Fearing possible border disputes, the locals worry that the collapsed border pillars might gradually be swept away. ",flood
Floods and landslides have wreaked so much havoc at Limchungbung Rural Municipality in Udayapur that the local unit has been declared a crisis zone.  — by Dilliram Khatiwada,flood
Rescue teams have yet to reach the disaster site in Myagdi as roads have been blocked by both landslide debris and flash floods  — by Lal Prasad Sharma,flood
Bagmati Hydroelectric Project resumed operation on Thursday after being out of commission for over a month. The 22 MW project had been devastated by a flood and the ensuing landslide on July 12.  — by Pratap Bista,flood
"Early estimates put the damage from Pakistan’s recent deadly floods at more than $10 billion, its planning minister said on Monday, adding the world has an obligation to help the South Asian nation cope with the effects of man-made climate change. ",flood
Making fun of Bhaktapur floods is insult to its people: Basnet ,flood
Dam in India floods rice fields in Kapilvastu ,flood
"Nepal to provide relief materials worth Rs20 million to flood-hit Pakistan Pakistan has been severely affected by floods which have killed nearly 1,400 people and displaced more than a million this monsoon. ",flood
"Flood-displaced families in Kailali living by the roadside Almost a week into the disaster, more than 200 families from Bhajani have pitched tents along the Postal Highway awaiting relief and safe return to their homes.  — by Mohan Budhaair",flood
Fertile fields in Morang face inundation due to lack of proper drainage system Construction of a railway line along Bathnaha in India to Katahari in Nepal has put many villages at risk of floods.  — by Deo Narayan Sah,flood
Koshi flood victims pay tax for inundated land ,flood
"#Opinion Plan and prepare: Floods should not be forgotten after the monsoon because they are a national issue, by Madhukar Upadhya ",flood
"Flood, landslide-displaced Baglung villagers still wait for new houses  — by Prakash Baral",flood
Ratu River has inundated around 900 houses in Tilgadh since Thursday night The settlement in Balwa Municipality-4 is one of the most affected areas by floods every year.  — by Sunita Baral,flood
"One dead, seven missing in Sindhupalchok flood Floodwaters from the Melamchi River entered settlements causing damage to houses and bridges in the Melamchi bazaar area.  — by Anish Tiwari",flood
"Six dead, three missing as floods and landslides wreak havoc in various districts  — by Ramesh Kumar Paudel &amp; Samjhana Rasaili",flood
"The cost of rehabilitation and recovery of the roads and bridges damaged by recent floods will be around Rs220 million, according to the initial estimate of the Department of Roads.  — by @journoprithvi",flood
"Siltation in Kaligandaki river affects settlements and arable lands in Mustang Erosion of the banks and siltation gain momentum during the monsoon, which can lead to floods and inundation.  — by Ghanshyam Khadka",flood
"Floods, landslides destroy shops, displace households in Dolakha Over 30 families have been displaced as a landslide lashes Shailung Rural Municipality’s ward 8.  — by Kedar Shiwakoti",flood
Increasing concrete cover in Valley causing more urban floods Experts for building infiltrating ponds to avert flood disasters and recharge groundwater.  — by @Aakritigg,flood
"Hundreds of families displaced as floodwaters enter settlements in eastern Kailali Floods triggered by incessant rains have entered various settlements, prompting authorities to relocate affected families to safer places.  Mohan Budhaair",flood
"Nepal, Bangladesh to sign an MoU on real time data sharing on weather and floods This will be the first time that Nepal would share its data on floods and weather with another country.  — by @journoprithvi",flood
Families displaced by Melamchi floods refuse Covid-19 tests fearing separation Around 600 people in Melamchi and 400 in Helambu are living in makeshift camps for flood displaced.  — by @arjunpoudeltkp,flood
"Search team on Thursday recovered two more bodies of the flood victims who were swept away by the rain-swollen Kailash stream in Saini Bazaar, Achham, on Tuesday night.  — by @menukadhungana2",flood
Vegetable prices rise sharply in the Valley as Tarai floods slash supply Traders say prices would likely remain on the high side until the next harvest due in about three months.  — by @PrasainKrishana,flood
Heavy rains in Australia's east bring worst floods in 50 years  ,flood
"New concrete houses are being built despite government assessment reports of increased landslide and flood risks in this idyllic hub devastated by the earthquake of April 25, 2015 ",flood
"Between droughts and deluges Nepal has of late witnessed deluges, unseasonal flash floods and landslides, long droughts and avalanches.  — by @arpanshr",flood
"In the second week of July, most of the districts of Province 2 were inundated by floodwater. Dozens of people died; hundreds were injured and displaced from their homes due to flood and landslides triggered by incessant rainfall.  — by @arjunpoudeltkp",flood
"Karnali government’s Integrated Settlement Development Programme fails to move beyond paper Under the programme, settlements at high risk of floods and landslides were to be moved to safer locations.  — by Kalendra Sejuwal",flood
"Narainapur might have dodged the worst effects of Covid-19 but as the rainy season sets in, the fear of a flood haunts villagers.  — by Madhu Shahi &amp; Rupa Gahatraj",flood
"Badaharwa residents living in tents after their homes were inundated It has been raining continuously for the past few days, leaving several settlements at risk of floods and inundation.  — by Shiva Puri",flood
"UPDATE: Bodies of seven people, who were missing after floods in Sindhupalchok district since Tuesday, have been recovered on Wednesday.  — by Anish Tiwari",flood
Saturday night floods in Melamchi caused significant infrastructure damage Around a dozen houses were swept away by floods in Melamchi Bazaar and Kuil village. Several other buildings and infrastructure also suffered damages.  — by Anish Tiwari,flood
"Landslide debris blocks river in Bajhang, triggers flood threats Continuous landslide at Githine cliff in Bungal Municipality has hindered work to safely channelise the blocked river.  — by @bajhangimitra",flood
"Central Chinese province swamped after heaviest rain in 1,000 years In Zhengzhou, a city of over 12 million on the banks of the Yellow River, 12 people have died so far amid the floods, and about 100,000 people have been evacuated to safe zones. ",flood
Flood control works in the Koshi and Bakraha rivers of Province 1 have hit a snag owing to a lack of budget.  — by Deo Narayan Sah,flood
"Heavy rains drenched east Australia on Tuesday, triggering evacuation orders for thousands of flood-weary residents for the second time this month as authorities warned the intense weather is likely to persist for the next 24 hours. ",flood
"The people of Beni Bazaar, the district headquarters of Myagdi, live under threat of possible floods and landslides every monsoon. ",flood
"Manang’s Naso Rural Municipality setting up temporary office at Besisahar after flood Dharapani, the administrative headquarters of the rural municipality, was badly damaged by the flooded Marsyangdi river in the second week of June.  — by Aash Gurung",flood
"All of New Orleans, Louisiana's most populous city, had power knocked out due to ""catastrophic transmission damage,"" the local utility reported, hours after flash-flood warnings were posted. ",flood
"Vegetable prices increased sharply in the Kathmandu Valley on reduced deliveries as furious floods following nonstop rain ravaged key producing areas, damaging crops and disrupting transportation  — by @PrasainKrishana",flood
"Thirty-six homes washed away in Bhotekoshi flood, 20 individuals still missing The swollen Bhotekoshi also swept away bridges and road sections on the Araniko Highway, complicating relief efforts.  — by Anish Tiwari",flood
"As many as 150 people were feared dead after a Himalayan glacier broke and crashed into an Indian dam early on Sunday, with floods forcing the evacuation of villages downstream. ",flood
The government’s failure to build an embankment on the river has also compelled the locals to live amid fear of flood and erosion every monsoon ,flood
"India and Bangladesh seek to sign deal on real-time flood data sharing with Nepal After the meeting between Nepal and Bangladesh on Thursday, a bilateral meeting between Nepal and India is expected in early September.  — by @journoprithvi",flood
Water-induced disasters continue to wreak havoc more than any other disaster in the country.  — @CK_Mandal explains why floods and landslides batter Nepal every year,flood
"Most victims find their names missing from the flood victims roster, despite having submitted their names weeks ago  — by Bharat Jargha Magar",flood
"Not just rains, poor urban planning causing flash floods in Kathmandu Rampant river encroachment, unmanaged constructions and bad drainage to blame, experts say.  — by @AnupOjha7 &amp; @dhungana_shuvam",flood
"The recent flood, landslide and inundation in Bhaktapur has damaged property worth Rs 119.35 million: Bhaktapur District Administration Office #KathmanduPost ",flood
Triyuga River’s flood renders many landless every year ,flood
Lumbini turns to bamboo to tame rivers Bamboo plantation campaign underway in all 12 districts of the province to form biological embankments in order to prevent erosion and flood.  — by Madhab Aryal,flood
"OPINION: Down to the water Hailing from Madhubani, I have seen how floods have made farming and forestry unviable livelihood options.  — by @atul_mdb",flood
Immediate relief support was provided to four families affected by the floods and 12 families who lost their houses to landslides in Marsyangdi Rural Municipality. ,flood
High probability of Uttarakhand-scale flood in Bhutan The government has identified 17 potentially dangerous lakes in the country.  — via Asia News Network,flood
Residents of Congo’s capital mourn after deadly floods and landslides Congo’s President Felix Tshisekedi has declared three days of national mourning. ,flood
"Flood victims in Bajhang decry government apathy Floods victims in the district have been seeking rehabilitation in safe locations for the past two decades but no help has been forthcoming, locals say.  — by @bajhangimitra",flood
"Road infrastructure across the country have sustained damages worth over Rs2 billion this monsoon, as landslides and floods were reported in more than 150 locations along various national highways  — by @journoprithvi",flood
"Floods swamp more of Bangladesh and India, millions marooned Extreme weather in South Asia has become more frequent in and environmentalists warn that climate change could lead to ever more serious disasters. ",flood
"Death toll in floods, landslips climbs to 77 Province 1 is hit hardest as unseasonal rainfall continues to claim lives, destroy crops.  — by Laxmi Gautam, Biplav Bhattarai &amp; Ramesh Chandra Adhikari",flood
"A section of Prithvi Highway has been swept away by flood in Rorang Rural Municipality, Dhading following heavy rainfall on Monday ",flood
"Flood devastation in Melamchi not only because of rains Experts say the mayhem in the first week of monsoon is quite concerning and with ‘above normal’ rainfall predicted this time, the situation could go worse.  — by @CK_Mandal",flood
Flood victims help one another as they try to recover from disaster; Over 500 homes still submerged in Bhaktapur #KathmanduPost ,flood
Farmers suffer as floods wipe out farms in Jumla annually The irrigation channels damaged by the floods last year have not been repaired.  — by DB Budha,flood
People of settlements prone to landslides and floods in Sindhupalchok living in abject fear  — by Anish Tiwari,flood
Hundreds of families have been displaced from their homes after flood swelled rivers entered several settlements in the eastern parts of Kailali district owing to incessant rains since Tuesday night.  — by Mohan Budhair,flood
At least nine people dead in separate incidents of floods and landslides Road sections in Pokhara of Gandaki Province have started to cave in after continuous rainfalls for the last few days.  — by Durga Lal KC &amp; @abstractdpak,flood
"More than 200 flood-displaced families of Inarwa, in Janaknandani, are living under flimsy huts, battling bone-chilling cold every night.  — by Shahiman Rai",flood
